Well Name,Formation,Depth,GR,DeltaPHI,PHIND,ILD,PE,Marine,RelPos,Facies,ILD_log10,Lithofacies,RHOB,Lithology,Mineralogy
NEWBY,C LM,3056.0,47.87,0.7,4.85,39.26449353995999,4.4,1,0.27,6,1.594,wackestone,2509.440130916415,wackestone,carbonate
NEWBY,C LM,3056.5,49.34,2.3,4.85,33.57376142429545,4.1,1,0.258,6,1.5259999999999998,wackestone,2531.76054247697,wackestone,carbonate
NEWBY,C LM,3057.0,59.88,3.2,7.2,27.669416454115108,3.9,1,0.247,8,1.442,packstone,2522.015867768595,limestone,carbonate
CHURCHMAN BIBLE,A1 SH,2917.5,63.5,4.916,12.174,25.70395782768864,3.162,0,1.0,3,1.4100000000000001,f_siltstone,2249.9829381178747,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2918.0,80.875,7.5139999999999985,13.286,26.18183008218986,2.932,0,0.95,3,1.4180000000000001,f_siltstone,2242.3558934108946,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2918.5,87.81299999999996,7.785,13.212,25.118864315095795,2.9530000000000003,0,0.9,3,1.4,f_siltstone,2247.3882745486094,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2919.0,86.75,7.5470000000000015,13.547,23.442288153199225,3.42,0,0.85,3,1.37,f_siltstone,2234.498831508983,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2919.5,79.438,5.912000000000001,12.252,21.77709772353159,3.324,0,0.8,3,1.338,f_siltstone,2258.0902953830455,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2920.0,77.5,4.537,11.332,20.701413487910425,3.324,0,0.75,2,1.316,c_siltstone,2271.540038019966,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2920.5,72.75,3.974,11.114,20.701413487910425,3.127,0,0.7,2,1.316,c_siltstone,2271.9784870555886,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2921.0,76.563,4.98,14.746,21.97859872784824,2.818,0,0.65,2,1.3419999999999999,c_siltstone,2172.1636939591667,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2921.5,79.625,4.552,18.202,23.55049283896009,2.684,0,0.6,2,1.3719999999999999,c_siltstone,2062.9719825664233,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2922.0,74.25,3.621,17.961,23.659196974857583,2.557,0,0.55,1,1.374,sandstone,2128.415625442264,sandstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2922.5,71.0,1.003,14.769,22.80342072000419,2.787,0,0.5,1,1.358,sandstone,2203.068849162096,sandstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2923.0,67.438,0.746,11.998,20.8929613085404,2.795,0,0.45,1,1.32,sandstone,2286.8294880004837,sandstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2923.5,70.0,1.838,10.809,19.31968317016924,2.635,0,0.4,1,1.286,sandstone,2337.135930584136,sandstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2924.0,66.438,2.744,11.025,19.408858775927783,2.6210000000000004,0,0.35,1,1.288,sandstone,2341.114092621535,sandstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2924.5,67.25,2.922,11.776,20.13724249862389,2.59,0,0.3,1,1.3040000000000003,sandstone,2319.246994149035,sandstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2925.0,71.563,3.286,12.485,20.989398836235235,2.9,0,0.25,1,1.3219999999999998,sandstone,2300.7479182124616,sandstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2925.5,70.125,5.487,13.312,22.90867652767773,3.063,0,0.2,1,1.36,sandstone,2298.418618396411,sandstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2926.0,69.25,4.784,13.527,29.376496519615326,3.01,0,0.1,3,1.4680000000000002,f_siltstone,2207.375267686103,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 SH,2926.5,65.625,1.439,10.182,34.67368504525315,3.277,0,0.05,3,1.5399999999999998,f_siltstone,2271.276413038626,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2927.0,53.125,1.122,4.835,44.87453899331318,4.008,1,1.0,8,1.6519999999999997,packstone,2570.61057027448,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2927.5,40.25,-1.021,5.318,55.71857489319299,4.52,1,0.989,8,1.746,packstone,2524.052986011819,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2928.0,33.625,0.046,4.788,64.86344335482381,4.375,1,0.978,8,1.8119999999999998,packstone,2556.496047505853,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2928.5,35.063,0.086,5.285,79.79946872679768,3.943,1,0.967,8,1.9020000000000001,packstone,2541.0611218087556,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2929.0,35.844,-0.207,5.676,95.49925860214366,3.58,1,0.957,8,1.9800000000000002,packstone,2524.277646582574,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2929.5,39.594,-1.041,6.2170000000000005,101.39113857366787,3.395,1,0.946,8,2.006,packstone,2495.114980412902,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2930.0,39.969,-1.57,6.599,97.27472237769658,3.467,1,0.935,6,1.9880000000000002,wackestone,2424.2580885103866,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2930.5,40.688,-1.863,6.306,92.89663867799368,3.547,1,0.924,6,1.9680000000000002,wackestone,2429.2127964079205,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2931.0,39.875,-1.6980000000000002,5.214,75.50922276654337,3.799,1,0.913,6,1.878,wackestone,2464.745721036795,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2931.5,46.813,-0.436,4.88,51.76068319505679,4.273,1,0.902,6,1.7140000000000002,wackestone,2492.6187175116493,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2932.0,51.28100000000001,3.982,9.982,41.49540426343631,3.3560000000000003,1,0.8909999999999999,5,1.618,mudstone,2139.8758144306275,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2932.5,67.188,4.184,18.863,38.19442708400464,2.783,1,0.88,5,1.5819999999999999,mudstone,1910.1327210486766,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2933.0,71.563,3.478,22.157,34.99451670283573,2.416,1,0.87,3,1.544,f_siltstone,1934.7247361430555,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2933.5,75.375,-0.136,20.595,31.04559588128356,2.496,1,0.8590000000000001,3,1.492,f_siltstone,1951.5841636174803,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2934.0,75.813,1.94,19.935,29.24152377843336,2.969,1,0.848,4,1.4660000000000002,marine_silt_shale,1866.0152457678973,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2934.5,79.375,2.966,20.96,28.84031503126606,2.967,1,0.8370000000000001,3,1.46,f_siltstone,1966.5873945008964,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2935.0,79.438,1.4880000000000002,19.02,29.376496519615326,3.406,1,0.826,3,1.4680000000000002,f_siltstone,2011.6645171349683,siltstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2935.5,64.438,-3.187,14.808,33.419504002611454,3.836,1,0.815,8,1.5240000000000005,packstone,2196.598532752188,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2936.0,49.438,-2.171,11.595,39.44573020752783,4.863,1,0.804,8,1.5959999999999999,packstone,2309.6212899932466,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2936.5,41.03100000000001,0.0,9.082,43.05266104917108,4.516,1,0.7929999999999999,8,1.6340000000000001,packstone,2417.5596,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2937.0,40.906,1.127,7.466,46.98941086052154,4.168,1,0.7829999999999999,8,1.672,packstone,2484.9992507873735,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2937.5,43.15600000000001,1.022,7.132999999999999,53.70317963702527,3.955,1,0.772,8,1.73,packstone,2494.400006138738,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2938.0,51.344,1.2990000000000002,6.952999999999999,48.5288500162121,3.928,1,0.7609999999999999,8,1.686,packstone,2504.0807372154286,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2938.5,56.75,1.37,7.37,36.30780547701014,3.953,1,0.75,8,1.56,packstone,2491.4466380411636,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2939.0,65.5,2.225,8.225,27.7971326775929,3.93,1,0.7390000000000001,8,1.4440000000000002,packstone,2474.9506002301205,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2939.5,74.813,3.0380000000000003,9.266,20.989398836235235,3.5860000000000003,1,0.728,8,1.3219999999999998,packstone,2451.19826273798,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2940.0,92.188,4.283,10.511,16.826740610704668,3.299,1,0.7170000000000001,6,1.2259999999999998,wackestone,2375.9652582143194,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2940.5,104.063,4.306,12.247,15.135612484362088,3.088,1,0.7070000000000001,6,1.1800000000000002,wackestone,2320.002347503501,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2941.0,103.563,3.915,12.54,14.45439770745928,3.2110000000000003,1,0.696,6,1.1600000000000001,wackestone,2306.1032212364053,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2941.5,99.188,3.866,13.175,13.99587322572618,3.232,1,0.685,6,1.146,wackestone,2285.0733110241954,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2942.0,90.375,6.422999999999999,13.792,15.488166189124811,2.979,1,0.6629999999999999,6,1.19,wackestone,2292.6579031225624,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2942.5,82.06299999999997,6.823,12.367,17.78279410038923,3.094,1,0.652,6,1.25,wackestone,2344.3062494016763,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2943.0,79.375,5.522,10.493,22.594357702209788,3.104,1,0.6409999999999999,4,1.3540000000000003,marine_silt_shale,2141.3677676284424,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2943.5,76.313,4.471,10.470999999999998,30.060763026282324,3.254,1,0.63,4,1.4780000000000002,marine_silt_shale,2131.8607646630867,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2944.0,80.063,4.584,11.041,39.62780342554397,3.326,1,0.62,4,1.5980000000000003,marine_silt_shale,2118.014135993963,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2944.5,76.063,4.273,11.303,53.70317963702527,3.393,1,0.609,4,1.73,marine_silt_shale,2108.2240996531805,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2945.0,65.25,2.835,9.519,70.1455298419971,3.52,1,0.598,4,1.8459999999999999,marine_silt_shale,2140.5190622909486,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2945.5,44.719,0.156,7.4129999999999985,79.4328234724281,3.178,1,0.5870000000000001,6,1.8999999999999997,wackestone,2422.2559471976283,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2946.0,36.531,-0.3979999999999999,7.0870000000000015,81.2830516164099,3.221,1,0.5760000000000001,6,1.91,wackestone,2425.0049277674852,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2946.5,34.656,0.531,7.6720000000000015,81.65823713585922,3.1860000000000004,1,0.565,6,1.912,wackestone,2419.12887034654,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2947.0,45.28100000000001,2.584,9.379,79.79946872679768,3.412,1,0.5539999999999999,6,1.9020000000000001,wackestone,2391.590761599737,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2947.5,50.063,4.121,9.893,79.79946872679768,3.484,1,0.5429999999999999,6,1.9020000000000001,wackestone,2394.0108789672404,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2948.0,54.719,6.222,10.965,77.26805850957025,3.4410000000000003,1,0.5329999999999999,6,1.8880000000000001,wackestone,2383.9732570325664,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2948.5,58.5,6.938,11.909,74.13102413009176,3.547,1,0.522,5,1.87,mudstone,2116.8038721497496,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2949.0,59.563,6.4110000000000005,10.581,72.44359600749901,3.459,1,0.511,5,1.86,mudstone,2147.4921036393166,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2949.5,58.28100000000001,3.905,8.302,68.54882264526613,3.83,1,0.5,5,1.8359999999999999,mudstone,2182.8283176804202,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2950.0,47.875,1.999,6.058,70.79457843841381,4.2810000000000015,1,0.489,6,1.85,wackestone,2489.35584314956,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2950.5,44.15600000000001,0.353,6.581,74.81695005111546,4.652,1,0.478,6,1.874,wackestone,2450.737790003713,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2951.0,38.875,-0.667,6.819,82.79421637123346,4.5,1,0.467,6,1.9180000000000001,wackestone,2429.6731224780715,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2951.5,39.938,-1.114,6.827000000000001,101.85913880541167,4.105,1,0.457,6,2.008,wackestone,2423.4276614712103,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2952.0,40.25,-0.248,6.5470000000000015,116.94993910198713,4.093999999999999,1,0.446,8,2.068,packstone,2495.715323852845,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2952.5,44.219,1.152,6.1229999999999976,119.1242008027375,3.902,1,0.435,8,2.076,packstone,2529.0888396892196,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2953.0,40.563,1.634,6.032,123.59474334445108,4.133,1,0.424,6,2.092,wackestone,2485.228795335787,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2953.5,37.125,0.981,5.952000000000001,129.41958414499862,3.83,1,0.413,6,2.112,wackestone,2478.8655046455733,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2954.0,33.594,-0.3879999999999999,6.296,133.6595516546442,4.109,1,0.402,8,2.126,packstone,2501.805556855401,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2954.5,43.40600000000001,-0.85,5.489,148.5935642287006,4.129,1,0.391,6,2.1719999999999997,wackestone,2468.1001611303914,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2955.0,43.594,-0.8190000000000001,4.725,166.72472125510626,4.742,1,0.38,6,2.222,wackestone,2492.020385091104,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2955.5,45.563,0.39,3.419,181.13400926196024,4.965,1,0.37,6,2.258,wackestone,2549.6410244955323,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2956.0,43.969,0.772,3.573,194.98445997580453,4.68,1,0.359,6,2.29,wackestone,2550.3412569839156,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2956.5,47.719,1.099,3.784,206.06299132700005,4.727,1,0.348,6,2.314,wackestone,2548.427003614726,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2957.0,46.125,1.351,4.263999999999999,210.86281499332887,4.629,1,0.337,6,2.324,wackestone,2536.946237513812,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2957.5,43.219,1.633,5.007,206.06299132700005,5.086,1,0.326,6,2.314,wackestone,2517.5177276983136,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2958.0,38.313,1.665,5.952000000000001,186.20871366628677,4.77,1,0.315,6,2.27,wackestone,2488.1713582396906,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2958.5,40.0,0.98,6.979,170.6082389003123,4.633,1,0.304,6,2.2319999999999998,wackestone,2446.699796000808,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2959.0,36.656,0.147,7.1770000000000005,146.55478409559117,3.898,1,0.293,6,2.166,wackestone,2429.4639626300664,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2959.5,39.063,0.221,7.25,120.78138351067798,3.896,1,0.283,6,2.082,wackestone,2428.1777023672316,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2960.0,39.063,0.221,7.25,120.78138351067798,3.896,1,0.283,6,2.082,wackestone,2428.1777023672316,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2960.5,38.375,0.654,7.11,104.23174293933047,3.74,1,0.272,6,2.0180000000000002,wackestone,2438.2760292513035,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2961.0,41.75,1.476,7.704,88.71560120379613,4.211,1,0.261,6,1.9480000000000002,wackestone,2430.4761486744346,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2961.5,43.844,2.5660000000000003,8.566,73.45138681571152,3.881,1,0.25,6,1.866,wackestone,2417.2336400229897,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2962.0,47.469,2.843,9.755,64.268771731702,3.539,1,0.239,6,1.8080000000000003,wackestone,2382.8125502073963,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2962.5,48.469,3.6,10.512,56.75446054085472,3.221,1,0.228,6,1.754,wackestone,2367.7585062240664,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2963.0,45.875,4.357,10.585,48.9778819368446,3.172,1,0.217,6,1.6899999999999997,wackestone,2374.45036793597,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2963.5,47.0,5.742000000000001,10.713,44.25883723626264,3.248,1,0.207,6,1.646,wackestone,2386.666980606421,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2964.0,50.469,6.166,10.68,40.73802778041128,3.141,1,0.196,6,1.61,wackestone,2392.7371409297266,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2964.5,53.844,5.791,10.078,37.67037989839086,3.162,1,0.185,6,1.5759999999999996,wackestone,2408.138255840737,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2965.0,55.313,4.743,9.369,37.49730022454835,3.0410000000000004,1,0.174,6,1.5739999999999998,wackestone,2418.616072734812,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2965.5,60.563,3.853,8.94,38.904514499428046,3.074,1,0.163,4,1.5899999999999999,marine_silt_shale,2165.7059490935753,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2966.0,67.75,2.991,9.558,42.85485203974394,2.994,1,0.152,4,1.632,marine_silt_shale,2141.070148001732,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2966.5,72.313,3.365,10.16,51.28613839913648,3.0980000000000003,1,0.141,4,1.71,marine_silt_shale,2129.2177750038804,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2967.0,73.313,3.429,9.657,64.56542290346556,3.234,1,0.13,4,1.81,marine_silt_shale,2142.865088768885,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2967.5,73.375,2.949,8.037,80.16780633876789,3.74,1,0.12,4,1.904,marine_silt_shale,2179.832175737499,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2968.0,70.063,2.2030000000000003,5.805,103.75284158180126,4.242,1,0.109,4,2.016,marine_silt_shale,2229.1433774809043,mudstone,siliciclastic
CHURCHMAN BIBLE,A1 LM,2968.5,70.063,2.2030000000000003,5.805,103.75284158180126,4.242,1,0.109,8,2.016,packstone,2554.3366701954046,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2969.0,64.313,1.187,3.988,125.89254117941675,4.984,1,0.098,6,2.1,wackestone,2543.285407593131,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2969.5,60.75,1.124,3.124,152.05475297324958,5.223,1,0.087,6,2.182,wackestone,2569.4770993163156,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2970.0,55.25,0.723,3.525,215.7744409152667,5.152,1,0.076,6,2.334,wackestone,2551.135688029453,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2970.5,55.15600000000001,0.731,4.445,316.227766016838,4.875,1,0.065,6,2.5,wackestone,2522.5208011010486,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2971.0,55.15600000000001,0.731,4.445,316.227766016838,4.875,1,0.065,8,2.5,packstone,2577.5861224339924,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2971.5,52.25,0.7290000000000001,5.472,396.27803425543976,4.863,1,0.054,8,2.5980000000000003,packstone,2544.2445809944497,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2972.0,57.844,0.687,6.686,413.04750199016144,4.457,1,0.043,6,2.616,wackestone,2451.9487325979476,wackestone,carbonate
CHURCHMAN BIBLE,A1 LM,2972.5,61.844,0.809,6.125,277.97132677592884,4.773,1,0.033,8,2.444,packstone,2524.191336471051,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2973.0,70.188,2.187,7.041,124.73835142429432,3.217,1,0.022,8,2.096,packstone,2513.4212650578143,limestone,carbonate
CHURCHMAN BIBLE,A1 LM,2973.5,71.938,4.158,14.152,53.4564359396972,2.467,1,0.011,5,1.7280000000000002,mudstone,2032.8257752342397,mudstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2974.0,74.563,-0.6659999999999999,32.404,36.14098626396135,2.168,0,1.0,3,1.5580000000000003,f_siltstone,1606.844102656309,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2974.5,72.688,0.7929999999999999,40.027,28.444611074479155,2.037,0,0.958,3,1.454,f_siltstone,1500.0,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2975.0,77.438,-1.06,42.174,25.70395782768864,1.941,0,0.917,3,1.4100000000000001,f_siltstone,1500.0,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2975.5,80.813,-1.3090000000000002,41.299,24.54708915685029,1.888,0,0.875,3,1.3899999999999997,f_siltstone,1500.0,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2976.0,82.875,-2.435,42.57100000000001,22.080047330188997,1.802,0,0.833,3,1.3439999999999999,f_siltstone,1500.0,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2976.5,80.813,-5.069,38.223,20.60629913270001,2.248,0,0.792,3,1.314,f_siltstone,1500.0,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2977.0,71.75,-3.162,27.967,20.989398836235235,3.102,0,0.75,3,1.3219999999999998,f_siltstone,1717.9671338477347,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2977.5,64.313,-1.192,18.282,23.878112829131783,3.488,0,0.708,3,1.3780000000000001,f_siltstone,2008.7832780456954,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2978.0,60.563,3.299,9.983,43.25138310350084,3.334,0,0.625,2,1.6359999999999997,c_siltstone,2298.4518328197228,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2978.5,65.688,2.794,9.022,59.15616341754737,3.25,0,0.583,2,1.7719999999999998,c_siltstone,2321.354717589449,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2979.0,59.125,2.077,9.446,60.25595860743578,3.025,0,0.542,2,1.78,c_siltstone,2300.372211119962,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2979.5,57.563,1.903,10.646,54.45026528424211,2.709,0,0.5,2,1.736,c_siltstone,2262.870317843563,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2980.0,54.15600000000001,1.138,11.021,43.85306977749858,2.934,0,0.4579999999999999,2,1.6420000000000001,c_siltstone,2243.212982359248,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2980.5,60.719,3.491,12.573,31.91537855100761,2.34,0,0.417,2,1.504,c_siltstone,2222.8132850355923,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2981.0,64.0,5.212999999999999,23.547,24.43430552693973,1.968,0,0.375,2,1.3880000000000001,c_siltstone,1905.1700881924735,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2981.5,68.063,-1.635,38.745,22.3872113856834,1.75,0,0.3329999999999999,2,1.35,c_siltstone,1500.0,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2982.0,66.688,-3.951,40.768,19.58844673505989,1.666,0,0.292,2,1.2919999999999998,c_siltstone,1500.0,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2982.5,65.125,-9.25,33.469,16.443717232149314,2.354,0,0.25,2,1.216,c_siltstone,1527.4530320366134,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2983.0,61.375,-1.914,21.104,13.36595516546442,3.387,0,0.208,2,1.126,c_siltstone,1921.7249912475222,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2983.5,62.125,3.503,16.468,10.471285480508996,3.209,0,0.1669999999999999,2,1.02,c_siltstone,2105.884849990155,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2984.0,67.438,7.9,19.151,9.772372209558108,2.902,0,0.125,2,0.9900000000000001,c_siltstone,2061.532627578719,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 SH,2984.5,65.313,7.18,27.683000000000003,10.964781961431852,2.648,0,0.083,2,1.04,c_siltstone,1789.2026524455935,siltstone,siliciclastic
CHURCHMAN BIBLE,B1 LM,2985.0,60.219,3.448,27.606,12.302687708123818,2.652,0,0.042,5,1.09,mudstone,1678.3038279890627,mudstone,siliciclastic
CHURCHMAN BIBLE,B1 LM,2985.5,46.75,-1.737,21.854,14.256075936021888,3.076,1,1.0,7,1.1540000000000001,dolomite,2084.3621729734514,dolomite,carbonate
CHURCHMAN BIBLE,B1 LM,2986.0,38.688,-2.8960000000000004,11.783,17.218685749860068,3.871,1,0.969,8,1.236,packstone,2294.6403384232626,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2986.5,26.547,-2.215,6.756,20.60629913270001,4.312,1,0.938,8,1.314,packstone,2461.509463165876,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2987.0,21.375,0.7090000000000001,3.393,26.668586645214795,4.363,1,0.906,8,1.426,packstone,2611.380153648367,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2987.5,23.234,-0.4679999999999999,5.643,39.994474976109736,4.492,1,0.875,8,1.6019999999999999,packstone,2521.6070162997175,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2988.0,29.125,1.12,6.546,64.56542290346556,4.891,1,0.8440000000000001,8,1.81,packstone,2514.863310679612,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2988.5,32.938,1.335,8.821,98.17479430199845,4.641,1,0.813,8,1.992,packstone,2443.614110145442,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2989.0,33.094,2.804,8.231,111.17317272815907,4.363,1,0.7809999999999999,8,2.046,packstone,2482.4601331577433,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2989.5,27.70300000000001,3.242,8.33,97.72372209558108,4.0,1,0.75,8,1.99,packstone,2484.98294631555,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2990.0,27.672,2.739,7.71,72.11074791828996,4.218999999999999,1,0.7190000000000001,8,1.858,packstone,2498.844509637984,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2990.5,28.172,1.696,7.923999999999999,50.35006087879047,4.242,1,0.688,8,1.702,packstone,2477.750749739583,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2991.0,32.469,0.865,8.461,39.62780342554397,4.391,1,0.6559999999999999,8,1.5980000000000003,packstone,2449.1050948454126,limestone,carbonate
CHURCHMAN BIBLE,B1 LM,2991.5,37.656,2.169,8.28,36.47539469256076,3.863,1,0.625,6,1.5619999999999998,wackestone,2421.2486768457848,wackestone,carbonate
CHURCHMAN BIBLE,B1 LM,2992.0,43.53100000000001,4.538,8.597000000000001,36.81289736425313,3.352,1,0.594,6,1.5659999999999998,wackestone,2441.162992792944,wackestone,carbonate
