Well Name,Formation,Depth,GR,DeltaPHI,PHIND,ILD,PE,Marine,RelPos,Facies
NEWBY,B1 LM,2906.0,15.89,1.5,8.05,48.08393484497285,4.6,1,0.9209999999999999,8
NEWBY,B1 LM,2906.5,15.67,2.2,7.6,62.517269277568616,4.6,1,0.895,8
NEWBY,B1 LM,2907.0,15.77,1.0,7.1,73.11390834834177,4.5,1,0.868,8
NEWBY,B1 LM,2907.5,14.62,-0.1,6.35,71.77942912713615,4.5,1,0.8420000000000001,8
NEWBY,B1 LM,2908.0,13.92,-0.3,5.85,59.15616341754737,4.6,1,0.816,8
NEWBY,B1 LM,2908.5,14.0,-0.2,6.0,44.258837236262636,4.4,1,0.789,8
NEWBY,B1 LM,2909.0,15.63,0.1,7.05,32.96097121774578,4.1,1,0.763,8
NEWBY,B1 LM,2909.5,18.49,0.8,9.2,26.061535499988945,3.9,1,0.737,8
NEWBY,B1 LM,2910.0,23.27,3.3,10.25,21.28139045982712,3.8,1,0.711,7
NEWBY,B1 LM,2910.5,29.04,5.5,10.85,17.947336268325273,3.6,1,0.684,7
NEWBY,B1 LM,2911.0,33.5,6.0,9.9,15.631476426409538,3.6,1,0.6579999999999999,7
NEWBY,B1 LM,2911.5,35.92,7.3,8.65,14.125375446227537,3.7,1,0.632,7
NEWBY,B1 LM,2912.0,37.3,7.4,8.0,13.931568029453034,3.8,1,0.605,7
NEWBY,B1 LM,2912.5,37.93,5.0,8.9,14.927944095789973,3.9,1,0.579,7
NEWBY,B1 LM,2913.0,37.01,2.6,9.1,17.538805018417612,4.0,1,0.5529999999999999,7
NEWBY,B1 LM,2913.5,34.72,0.6,8.8,21.97859872784824,4.2,1,0.526,5
NEWBY,B1 LM,2914.0,33.39,-1.2,7.9,27.92543841237337,4.3,1,0.5,5
NEWBY,B1 LM,2914.5,32.48,-1.6,6.8,34.514373933585645,4.4,1,0.474,6
NEWBY,B1 LM,2915.0,30.69,-1.6,6.2,40.92606597300107,4.8,1,0.447,6
NEWBY,B1 LM,2915.5,30.51,-0.5,5.45,46.34469197362879,4.8,1,0.42100000000000004,6
NEWBY,B1 LM,2916.0,29.42,0.3,4.95,49.20395356814511,4.7,1,0.395,8
NEWBY,B1 LM,2916.5,30.47,-0.8,5.3,48.30588020397728,4.7,1,0.368,8
NEWBY,B1 LM,2917.0,32.09,-1.4,6.4,44.05548635065534,4.7,1,0.342,6
NEWBY,B1 LM,2917.5,32.14,-2.3,8.15,38.01893963205613,4.6,1,0.316,6
NEWBY,B1 LM,2918.0,32.99,-4.5,10.25,32.6587832172336,4.5,1,0.289,8
NEWBY,B1 LM,2918.5,31.58,-6.9,11.95,28.444611074479155,4.5,1,0.263,8
NEWBY,B1 LM,2919.0,29.07,-7.3,12.75,25.82260190634596,4.4,1,0.237,8
NEWBY,B1 LM,2919.5,29.97,-6.7,12.95,24.322040090738145,4.3,1,0.21100000000000002,8
NEWBY,B1 LM,2920.0,37.44,-5.5,12.25,23.76840286624876,4.3,1,0.184,8
NEWBY,B1 LM,2920.5,52.59,-4.1,10.65,23.659196974857586,4.3,1,0.158,8
NEWBY,B1 LM,2921.0,68.18,-2.3,8.35,23.334580622810048,4.1,1,0.132,6
NEWBY,B1 LM,2921.5,80.25,-0.6,7.3,22.284351492703053,3.9,1,0.105,6
NEWBY,B1 LM,2922.0,86.51,1.8,7.9,19.9526231496888,3.7,1,0.079,8
NEWBY,B1 LM,2922.5,86.09,5.2,8.9,17.060823890031234,3.4,1,0.053,8
NEWBY,B1 LM,2923.0,86.09,5.2,8.9,17.060823890031234,3.4,1,0.053,4
NEWBY,B1 LM,2923.5,83.41,2.3,14.45,14.387985782558452,3.2,1,0.026000000000000002,4
NEWBY,B2 SH,2924.0,84.51,1.3,19.65,12.302687708123818,3.2,0,1.0,3
NEWBY,B2 SH,2924.5,85.03,4.3,25.15,11.015393095414145,3.1,0,0.889,3
NEWBY,B2 SH,2925.0,87.36,7.2,28.7,10.0,3.1,0,0.778,3
NEWBY,B2 SH,2925.5,85.73,9.3,28.35,9.162204901219999,3.2,0,0.667,2
NEWBY,B2 SH,2926.0,80.2,7.0,24.5,8.511380382023763,3.1,0,0.556,2
NEWBY,B2 SH,2926.5,76.12,3.5,19.35,8.165823713585922,3.1,0,0.444,2
NEWBY,B2 SH,2927.0,74.5,10.2,14.1,8.590135215053959,3.5,0,0.33299999999999996,2
NEWBY,B2 SH,2927.5,73.97,5.9,16.85,9.908319448927676,3.5,0,0.222,2
NEWBY,B2 SH,2928.0,71.24,5.1,20.15,12.302687708123818,3.6,0,0.111,3
NEWBY,B2 SH,2928.5,66.7,6.7,21.15,16.218100973589298,3.9,0,0.01,3
NEWBY,B2 LM,2929.0,66.7,6.7,21.15,16.218100973589298,3.9,1,1.0,6
NEWBY,B2 LM,2929.5,59.42,3.1,18.05,21.18361135248501,4.2,1,0.963,6
NEWBY,B2 LM,2930.0,49.0,-0.2,13.7,26.668586645214795,4.3,1,0.9259999999999999,6
NEWBY,B2 LM,2930.5,39.46,-0.9,10.25,33.11311214825911,4.6,1,0.889,6
NEWBY,B2 LM,2931.0,32.31,-4.2,10.3,42.85485203974394,4.7,1,0.852,9
NEWBY,B2 LM,2931.5,26.09,-8.5,11.75,59.15616341754737,4.7,1,0.815,9
NEWBY,B2 LM,2932.0,22.37,-10.4,12.2,83.17637711026708,4.7,1,0.778,9
NEWBY,B2 LM,2932.5,19.97,-11.4,11.7,104.71285480508995,4.7,1,0.741,9
NEWBY,B2 LM,2933.0,18.36,-11.1,10.25,106.16955571987242,4.9,1,0.7040000000000001,9
NEWBY,B2 LM,2933.5,16.5,-8.2,7.7,84.72274141405971,5.0,1,0.667,9
NEWBY,B2 LM,2934.0,14.84,-5.0,5.7,57.543993733715666,5.0,1,0.63,9
NEWBY,B2 LM,2934.5,15.72,-5.6,6.4,37.32501577957203,5.0,1,0.593,9
NEWBY,B2 LM,2935.0,17.86,-6.3,8.45,25.118864315095795,4.9,1,0.556,8
NEWBY,B2 LM,2935.5,19.9,-7.7,11.45,17.6197604641163,4.7,1,0.519,8
NEWBY,B2 LM,2936.0,22.42,-9.5,14.45,13.243415351946654,4.6,1,0.48100000000000004,8
NEWBY,B2 LM,2936.5,22.62,-10.2,16.1,10.81433951297938,4.5,1,0.444,8
NEWBY,B2 LM,2937.0,20.93,-9.8,16.2,9.506047936562812,4.4,1,0.40700000000000003,8
NEWBY,B2 LM,2937.5,19.85,-8.9,15.65,9.120108393559097,4.3,1,0.37,8
NEWBY,B2 LM,2938.0,18.3,-7.7,14.65,9.727472237769653,4.1,1,0.33299999999999996,8
NEWBY,B2 LM,2938.5,19.39,-6.7,13.35,11.534532578210928,3.8,1,0.29600000000000004,6
NEWBY,B2 LM,2939.0,24.34,-5.0,11.2,14.791083881682072,3.8,1,0.259,6
NEWBY,B2 LM,2939.5,29.67,-3.2,8.4,19.58844673505989,3.8,1,0.222,6
NEWBY,B2 LM,2940.0,33.9,-2.2,6.3,26.18183008218986,3.8,1,0.185,6
NEWBY,B2 LM,2940.5,39.83,-1.5,4.95,32.6587832172336,3.9,1,0.14800000000000002,6
NEWBY,B2 LM,2941.0,44.94,-0.4,4.7,38.725764492161744,3.9,1,0.111,6
NEWBY,B2 LM,2941.5,48.55,0.0,6.2,42.461956394631294,3.8,1,0.07400000000000001,4
NEWBY,B3 SH,2942.0,57.21,3.8,8.5,36.14098626396135,3.6,0,1.0,3
NEWBY,B3 SH,2942.5,60.19,3.8,9.0,29.10717118066605,3.5,0,0.9520000000000001,3
NEWBY,B3 SH,2943.0,60.63,4.0,9.4,23.334580622810048,3.4,0,0.905,3
NEWBY,B3 SH,2943.5,64.74,-2.3,14.75,19.49844599758045,3.2,0,0.857,3
NEWBY,B3 SH,2944.0,72.79,-2.9,18.95,17.6197604641163,3.1,0,0.81,3
NEWBY,B3 SH,2944.5,78.41,-1.7,22.15,16.90440931643263,3.0,0,0.762,3
NEWBY,B3 SH,2945.0,83.39,-0.9,21.65,16.368165214278086,3.1,0,0.7140000000000001,3
NEWBY,B3 SH,2945.5,82.25,1.9,17.85,15.848931924611126,3.3,0,0.667,3
NEWBY,B3 SH,2946.0,75.88,7.3,12.25,15.275660582380734,3.4,0,0.619,3
NEWBY,B3 SH,2946.5,72.24,2.9,12.45,15.06607066186741,3.3,0,0.5710000000000001,2
NEWBY,B3 SH,2947.0,67.99,3.5,11.95,15.06607066186741,3.2,0,0.524,2
NEWBY,B3 SH,2947.5,65.41,3.9,11.45,15.135612484362087,3.3,0,0.47600000000000003,3
NEWBY,B3 SH,2948.0,64.93,3.3,10.65,14.99684835502374,3.3,0,0.429,3
NEWBY,B3 SH,2948.5,61.87,1.8,11.1,14.387985782558452,3.2,0,0.381,2
NEWBY,B3 SH,2949.0,59.81,3.9,10.85,13.489628825916533,3.2,0,0.33299999999999996,2
NEWBY,B3 SH,2949.5,60.59,5.0,11.6,12.416523075924113,3.2,0,0.28600000000000003,2
NEWBY,B3 SH,2950.0,65.68,6.1,11.75,11.428783347897713,3.2,0,0.23800000000000002,2
NEWBY,B3 SH,2950.5,73.12,7.0,12.1,10.914403364487569,3.2,0,0.19,2
NEWBY,B3 SH,2951.0,77.69,8.5,12.85,10.964781961431852,3.3,0,0.14300000000000002,2
NEWBY,B3 SH,2951.5,77.23,10.0,13.9,11.857687481671602,3.4,0,0.095,3
NEWBY,B3 SH,2952.0,72.51,11.2,14.1,13.614446824659511,3.5,0,0.048,3
NEWBY,B3 SH,2952.5,59.53,10.2,13.3,16.218100973589298,3.9,0,0.01,3
NEWBY,B3 LM,2953.0,59.53,10.2,13.3,16.218100973589298,3.9,1,1.0,5
NEWBY,B3 LM,2953.5,46.1,6.5,12.45,19.408858775927783,4.0,1,0.9,8
NEWBY,B3 LM,2954.0,34.9,2.6,8.5,22.90867652767773,4.3,1,0.8,8
NEWBY,B3 LM,2954.5,27.06,-0.4,6.7,26.42408757321945,4.4,1,0.7,8
NEWBY,B3 LM,2955.0,23.8,0.1,6.05,28.05433637951716,4.4,1,0.6,8
NEWBY,B3 LM,2955.5,23.73,2.1,5.95,26.791683248190328,4.2,1,0.5,8
NEWBY,B3 LM,2956.0,25.3,3.7,6.85,22.594357702209788,4.0,1,0.4,8
NEWBY,B3 LM,2956.5,30.73,4.7,8.05,17.947336268325273,3.6,1,0.3,8
NEWBY,B3 LM,2957.0,40.11,5.2,9.8,14.655478409559105,3.4,1,0.2,5
NEWBY,B3 LM,2957.5,51.02,3.6,12.3,12.764388088113437,3.2,1,0.1,9
NEWBY,B4 SH,2958.0,59.94,4.1,14.55,11.641260294104908,3.1,0,1.0,3
NEWBY,B4 SH,2958.5,66.64,5.9,14.85,11.015393095414145,3.0,0,0.95,3
NEWBY,B4 SH,2959.0,67.56,3.2,12.7,10.568175092136585,2.9,0,0.9,2
NEWBY,B4 SH,2959.5,64.7,2.3,10.55,10.568175092136585,3.0,0,0.85,2
NEWBY,B4 SH,2960.0,62.96,2.2,9.5,11.066237839776663,3.2,0,0.8,2
NEWBY,B4 SH,2960.5,63.92,2.4,9.7,12.246161992650487,3.2,0,0.75,2
NEWBY,B4 SH,2961.0,66.19,3.1,10.35,13.740419750125149,3.2,0,0.7,3
NEWBY,B4 SH,2961.5,67.73,4.9,10.75,15.205475297324956,3.3,0,0.65,2
NEWBY,B4 SH,2962.0,69.53,6.0,11.4,16.069412530128773,3.3,0,0.6,2
NEWBY,B4 SH,2962.5,69.57,6.2,11.5,16.519617982290153,3.1,0,0.55,2
NEWBY,B4 SH,2963.0,66.4,4.5,10.65,16.29296032639722,3.1,0,0.5,2
NEWBY,B4 SH,2963.5,63.73,2.7,9.65,15.995580286146689,3.1,0,0.45,2
NEWBY,B4 SH,2964.0,61.19,2.3,8.85,15.703628043335517,3.2,0,0.4,2
NEWBY,B4 SH,2964.5,61.34,2.2,8.8,15.34616982799294,3.2,0,0.35,2
NEWBY,B4 SH,2965.0,63.16,2.2,9.5,14.927944095789973,3.2,0,0.3,2
NEWBY,B4 SH,2965.5,67.6,2.7,10.05,14.52111617587742,3.2,0,0.25,2
NEWBY,B4 SH,2966.0,72.68,3.6,10.8,14.387985782558452,3.2,0,0.2,2
NEWBY,B4 SH,2966.5,76.58,6.5,11.35,14.927944095789973,3.2,0,0.15,2
NEWBY,B4 SH,2967.0,76.67,7.8,13.5,16.218100973589298,3.4,0,0.1,3
NEWBY,B4 SH,2967.5,72.12,8.8,15.1,18.113400926196025,3.6,0,0.05,3
NEWBY,B4 LM,2968.0,60.07,7.7,13.75,20.51162178825565,3.9,1,1.0,8
NEWBY,B4 LM,2968.5,48.91,4.9,10.65,23.014418174085087,4.3,1,0.9229999999999999,8
NEWBY,B4 LM,2969.0,39.4,5.4,7.3,26.061535499988945,4.7,1,0.846,8
NEWBY,B4 LM,2969.5,33.8,1.6,7.7,29.64831389524341,4.9,1,0.769,8
NEWBY,B4 LM,2970.0,34.66,1.5,7.75,32.6587832172336,4.7,1,0.6920000000000001,6
NEWBY,B4 LM,2970.5,36.28,2.6,6.4,34.04081897010008,4.8,1,0.615,6
NEWBY,B4 LM,2971.0,34.45,2.9,5.75,32.06269324505464,4.5,1,0.5379999999999999,6
NEWBY,B4 LM,2971.5,30.67,2.7,6.25,27.542287033381648,4.3,1,0.462,6
NEWBY,B4 LM,2972.0,26.59,4.6,6.5,21.67704104819694,4.2,1,0.385,5
NEWBY,B4 LM,2972.5,23.77,5.5,6.35,16.519617982290153,4.0,1,0.308,5
NEWBY,B4 LM,2973.0,25.2,4.9,6.65,12.589254117941675,3.8,1,0.231,6
NEWBY,B4 LM,2973.5,29.99,5.3,7.25,10.0,3.5,1,0.154,6
NEWBY,B4 LM,2974.0,37.46,6.1,8.85,8.35603018231248,3.4,1,0.077,4
NEWBY,B5 SH,2974.5,47.6,7.8,11.5,7.3451386815711555,3.2,0,1.0,2
NEWBY,B5 SH,2975.0,57.5,9.3,14.95,6.6069344800759575,3.0,0,0.9229999999999999,2
NEWBY,B5 SH,2975.5,68.77,9.4,19.0,5.997910762555095,2.9,0,0.846,3
NEWBY,B5 SH,2976.0,80.03,9.8,20.6,5.571857489319297,2.9,0,0.769,3
NEWBY,B5 SH,2976.5,84.28,9.0,21.8,5.199959965335161,3.0,0,0.6920000000000001,3
NEWBY,B5 SH,2977.0,85.4,11.2,20.9,4.920395356814512,3.1,0,0.615,3
NEWBY,B5 SH,2977.5,88.92,12.6,19.9,4.7424198526024455,3.3,0,0.5379999999999999,3
NEWBY,B5 SH,2978.0,89.45,13.2,19.8,4.698941086052153,3.3,0,0.462,3
NEWBY,B5 SH,2978.5,90.91,12.9,20.05,4.8305880203977285,3.3,0,0.385,3
NEWBY,B5 SH,2979.0,97.24,14.2,20.1,5.152286445817566,3.4,0,0.308,3
NEWBY,B5 SH,2979.5,100.16,13.0,21.7,5.807644175213122,3.5,0,0.231,3
NEWBY,B5 SH,2980.0,100.42,13.8,23.0,6.918309709189364,3.5,0,0.154,3
NEWBY,B5 SH,2980.5,94.18,11.8,22.9,8.472274141405963,3.5,0,0.077,3
NEWBY,B5 SH,2981.0,94.18,11.8,22.9,8.472274141405963,3.5,0,0.077,3
NEWBY,B5 LM,2981.5,81.3,8.4,20.6,10.616955571987253,3.7,1,1.0,8
NEWBY,B5 LM,2982.0,64.21,3.4,15.0,13.867558288718893,3.8,1,0.977,8
NEWBY,B5 LM,2982.5,48.35,2.5,9.95,18.967059212111472,4.1,1,0.953,8
NEWBY,B5 LM,2983.0,36.53,1.3,7.95,27.542287033381648,4.4,1,0.93,8
NEWBY,B5 LM,2983.5,33.58,3.1,6.95,39.26449353995999,4.6,1,0.907,8
NEWBY,B5 LM,2984.0,34.97,2.9,6.95,53.95106225151273,4.7,1,0.884,6
NEWBY,B5 LM,2984.5,37.31,2.8,6.2,68.23386941416696,4.6,1,0.86,6
NEWBY,B5 LM,2985.0,38.17,2.7,5.35,77.26805850957025,4.7,1,0.8370000000000001,5
NEWBY,B5 LM,2985.5,38.05,2.8,4.7,82.03515443298181,4.8,1,0.8140000000000001,5
NEWBY,B5 LM,2986.0,35.15,2.1,4.15,82.03515443298181,4.8,1,0.7909999999999999,5
NEWBY,B5 LM,2986.5,32.92,1.4,3.1,78.3429642766212,4.8,1,0.767,5
NEWBY,B5 LM,2987.0,30.87,0.8,2.6,71.44963260755135,4.9,1,0.7440000000000001,5
NEWBY,B5 LM,2987.5,30.25,-0.4,3.3,61.37620051647943,4.9,1,0.721,6
NEWBY,B5 LM,2988.0,31.22,-1.4,5.5,49.20395356814511,4.9,1,0.698,6
NEWBY,B5 LM,2988.5,34.06,-1.9,7.95,36.30780547701014,4.8,1,0.674,6
NEWBY,B5 LM,2989.0,35.49,-2.8,9.8,25.585858869056462,4.8,1,0.6509999999999999,6
NEWBY,B5 LM,2989.5,36.73,-3.2,10.7,17.139573075084247,4.9,1,0.628,6
NEWBY,B5 LM,2990.0,37.54,-4.8,12.2,12.133888504649775,4.8,1,0.605,9
NEWBY,B5 LM,2990.5,35.97,-5.7,14.35,9.120108393559097,4.7,1,0.581,9
NEWBY,B5 LM,2991.0,35.91,-6.2,16.4,7.3451386815711555,4.7,1,0.5579999999999999,9
NEWBY,B5 LM,2991.5,36.21,-7.0,17.3,6.194410750767815,4.7,1,0.535,9
NEWBY,B5 LM,2992.0,34.79,-7.1,17.45,5.520774392807577,4.6,1,0.512,9
NEWBY,B5 LM,2992.5,34.92,-7.1,17.75,5.199959965335161,4.6,1,0.488,9
NEWBY,B5 LM,2993.0,35.83,-6.2,17.6,5.199959965335161,4.6,1,0.465,9
NEWBY,B5 LM,2993.5,35.65,-4.9,16.65,5.420008904016238,4.6,1,0.442,9
NEWBY,B5 LM,2994.0,37.74,-5.3,15.95,5.6234132519034885,4.6,1,0.419,9
NEWBY,B5 LM,2994.5,41.79,-5.0,14.9,5.675446054085471,4.5,1,0.395,9
NEWBY,B5 LM,2995.0,46.41,-5.1,14.35,5.470159628939717,4.5,1,0.3720000000000001,9
NEWBY,B5 LM,2995.5,51.44,-6.1,14.95,5.152286445817566,4.5,1,0.349,9
NEWBY,B5 LM,2996.0,54.21,-5.8,16.1,4.875284901033863,4.5,1,0.326,9
NEWBY,B5 LM,2996.5,52.96,-5.3,17.45,4.786300923226383,4.6,1,0.302,9
NEWBY,B5 LM,2997.0,50.39,-4.2,18.3,4.920395356814512,4.6,1,0.27899999999999997,9
NEWBY,B5 LM,2997.5,50.0,-3.7,17.55,5.248074602497726,4.6,1,0.256,9
NEWBY,B5 LM,2998.0,60.82,-3.8,15.2,5.861381645140287,4.7,1,0.233,9
NEWBY,B5 LM,2998.5,99.31,-3.4,11.6,6.854882264526613,4.6,1,0.209,9
NEWBY,B5 LM,2999.0,166.94,-2.5,8.25,8.472274141405963,4.6,1,0.18600000000000005,6
NEWBY,B5 LM,2999.5,235.25,-0.1,5.85,11.271974561755107,4.6,1,0.163,6
NEWBY,B5 LM,3000.0,285.47,3.0,4.6,15.776112696993485,4.4,1,0.14,6
NEWBY,B5 LM,3000.5,305.87,4.4,4.8,21.478304741305326,4.3,1,0.11599999999999999,6
NEWBY,B5 LM,3001.0,291.37,4.9,5.05,25.468302525850405,4.2,1,0.09300000000000001,6
NEWBY,B5 LM,3001.5,252.41,4.2,5.9,25.118864315095795,3.9,1,0.07,6
NEWBY,B5 LM,3002.0,208.53,0.3,10.15,21.77709772353159,3.6,1,0.047,8
NEWBY,B5 LM,3002.5,169.07,-0.2,15.0,18.281002161427413,3.4,1,0.023,5
NEWBY,C SH,3003.0,136.52,2.5,17.75,15.417004529495586,3.4,0,1.0,3
NEWBY,C SH,3003.5,108.53,6.2,20.7,13.243415351946654,3.3,0,0.976,3
NEWBY,C SH,3004.0,89.16,10.4,19.6,11.641260294104908,3.4,0,0.951,3
NEWBY,C SH,3004.5,80.39,13.5,18.25,10.616955571987253,3.5,0,0.927,3
NEWBY,C SH,3005.0,78.07,14.3,18.05,10.046157902783957,3.6,0,0.902,3
NEWBY,C SH,3005.5,76.31,13.7,18.35,9.817479430199844,3.6,0,0.878,3
NEWBY,C SH,3006.0,72.35,13.2,18.6,9.862794856312107,3.7,0,0.8540000000000001,3
NEWBY,C SH,3006.5,74.77,11.8,19.3,10.18591388054117,3.7,0,0.8290000000000001,3
NEWBY,C SH,3007.0,75.05,11.5,19.55,10.71519305237606,3.8,0,0.805,3
NEWBY,C SH,3007.5,71.98,10.5,19.35,11.428783347897713,3.8,0,0.78,3
NEWBY,C SH,3008.0,71.05,10.4,17.9,12.133888504649775,3.7,0,0.7559999999999999,3
NEWBY,C SH,3008.5,68.96,10.7,15.75,12.531411749414156,3.7,0,0.732,3
NEWBY,C SH,3009.0,64.84,10.6,13.6,12.82330582656022,3.6,0,0.7070000000000001,2
NEWBY,C SH,3009.5,65.22,10.6,12.6,13.061708881318419,3.6,0,0.6829999999999999,2
NEWBY,C SH,3010.0,66.6,10.8,13.5,13.489628825916533,3.5,0,0.659,2
NEWBY,C SH,3010.5,68.59,12.4,14.6,14.060475241299144,3.5,0,0.634,2
NEWBY,C SH,3011.0,73.44,12.6,16.7,14.791083881682072,3.5,0,0.61,2
NEWBY,C SH,3011.5,76.76,14.4,16.7,15.488166189124813,3.4,0,0.585,2
NEWBY,C SH,3012.0,78.76,14.2,16.6,16.069412530128773,3.4,0,0.561,2
NEWBY,C SH,3012.5,80.33,12.5,16.15,16.368165214278086,3.6,0,0.537,2
NEWBY,C SH,3013.0,77.14,9.8,15.7,16.826740610704668,3.7,0,0.512,2
NEWBY,C SH,3013.5,71.91,9.5,13.95,17.458221529205037,3.7,0,0.488,2
NEWBY,C SH,3014.0,68.44,8.8,13.0,18.281002161427413,3.8,0,0.46299999999999997,2
NEWBY,C SH,3014.5,64.99,10.6,11.3,19.05460717963248,3.8,0,0.439,2
NEWBY,C SH,3015.0,64.47,8.6,12.1,19.319683170169238,3.7,0,0.415,2
NEWBY,C SH,3015.5,64.96,9.1,12.15,18.365383433483466,3.6,0,0.39,2
NEWBY,C SH,3016.0,66.29,9.9,12.55,16.519617982290153,3.4,0,0.366,2
NEWBY,C SH,3016.5,67.6,10.4,12.8,14.256075936021887,3.4,0,0.341,2
NEWBY,C SH,3017.0,67.43,8.0,15.8,12.302687708123818,3.3,0,0.317,2
NEWBY,C SH,3017.5,68.87,5.8,19.5,10.964781961431852,3.2,0,0.293,2
NEWBY,C SH,3018.0,73.88,6.1,21.45,10.092528860766844,3.3,0,0.268,2
NEWBY,C SH,3018.5,77.89,6.5,23.15,9.549925860214355,3.4,0,0.244,2
NEWBY,C SH,3019.0,83.49,6.3,23.15,9.289663867799364,3.4,0,0.22,2
NEWBY,C SH,3019.5,87.98,9.9,21.65,9.289663867799364,3.4,0,0.195,2
NEWBY,C SH,3020.0,86.45,9.5,21.25,9.862794856312107,3.4,0,0.171,2
NEWBY,C SH,3020.5,86.29,10.3,19.95,11.015393095414145,3.4,0,0.146,2
NEWBY,C SH,3021.0,82.18,14.1,17.95,13.489628825916533,3.6,0,0.122,2
NEWBY,C SH,3021.5,77.07,8.9,20.65,17.458221529205037,3.5,0,0.098,2
NEWBY,C SH,3022.0,72.45,8.5,21.65,23.878112829131783,3.8,0,0.073,2
NEWBY,C SH,3022.5,63.1,4.9,20.55,32.06269324505464,3.8,0,0.049,2
NEWBY,C SH,3023.0,49.23,-1.4,15.3,40.92606597300107,3.9,0,0.024,2
NEWBY,C LM,3023.5,37.7,0.8,9.0,50.582466200311394,4.3,1,1.0,8
NEWBY,C LM,3024.0,26.37,2.4,6.1,60.25595860743578,4.5,1,0.9890000000000001,8
NEWBY,C LM,3024.5,19.57,0.6,7.0,67.92036326171844,4.5,1,0.978,6
NEWBY,C LM,3025.0,17.32,0.4,7.0,67.92036326171844,4.3,1,0.966,6
NEWBY,C LM,3025.5,17.09,0.2,6.1,60.534087475391296,4.1,1,0.955,6
NEWBY,C LM,3026.0,19.53,-0.1,5.75,51.52286445817565,3.9,1,0.9440000000000001,6
NEWBY,C LM,3026.5,25.62,0.7,6.25,44.87453899331318,3.7,1,0.9329999999999999,6
NEWBY,C LM,3027.0,33.05,2.5,7.85,41.304750199016134,3.5,1,0.9209999999999999,6
NEWBY,C LM,3027.5,42.69,5.2,9.9,39.084089579240185,3.4,1,0.91,6
NEWBY,C LM,3028.0,47.37,6.1,10.75,37.32501577957203,3.4,1,0.899,6
NEWBY,C LM,3028.5,47.9,6.0,9.9,36.475394692560755,3.5,1,0.888,6
NEWBY,C LM,3029.0,45.19,4.5,8.95,37.49730022454835,3.6,1,0.8759999999999999,6
NEWBY,C LM,3029.5,40.54,3.5,8.55,42.072662838444415,3.7,1,0.865,6
NEWBY,C LM,3030.0,38.91,2.7,8.45,50.350060878790465,3.8,1,0.8540000000000001,6
NEWBY,C LM,3030.5,39.62,2.2,8.1,62.517269277568616,4.1,1,0.843,6
NEWBY,C LM,3031.0,38.84,2.7,6.85,74.47319739059888,4.0,1,0.831,6
NEWBY,C LM,3031.5,37.8,1.0,6.0,83.5603018231248,4.2,1,0.82,6
NEWBY,C LM,3032.0,35.03,0.2,5.1,90.78205301781857,4.2,1,0.809,6
NEWBY,C LM,3032.5,33.44,-0.3,4.95,99.54054173515274,4.1,1,0.7979999999999999,6
NEWBY,C LM,3033.0,36.21,0.1,5.75,111.68632477805613,3.9,1,0.787,6
NEWBY,C LM,3033.5,40.89,1.4,6.8,125.89254117941677,3.9,1,0.775,6
NEWBY,C LM,3034.0,43.3,2.6,7.4,133.6595516546442,3.9,1,0.764,6
NEWBY,C LM,3034.5,43.27,1.9,7.05,131.82567385564073,3.7,1,0.753,6
NEWBY,C LM,3035.0,38.84,0.3,5.45,124.73835142429432,3.8,1,0.742,6
NEWBY,C LM,3035.5,35.26,-1.0,4.6,120.22644346174131,4.0,1,0.73,6
NEWBY,C LM,3036.0,31.52,-1.0,4.4,119.67405313072443,3.9,1,0.7190000000000001,6
NEWBY,C LM,3036.5,34.32,0.4,4.7,121.33888504649772,3.9,1,0.708,6
NEWBY,C LM,3037.0,37.35,1.5,5.65,121.89895989248664,4.0,1,0.6970000000000001,6
NEWBY,C LM,3037.5,39.69,2.4,6.4,117.48975549395293,4.0,1,0.685,6
NEWBY,C LM,3038.0,43.08,2.1,7.05,111.68632477805613,3.9,1,0.674,6
NEWBY,C LM,3038.5,46.27,1.5,7.15,107.15193052376058,3.8,1,0.6629999999999999,6
NEWBY,C LM,3039.0,47.77,1.0,7.4,104.23174293933049,3.8,1,0.652,6
NEWBY,C LM,3039.5,49.96,0.3,7.45,103.75284158180126,3.9,1,0.64,6
NEWBY,C LM,3040.0,51.09,1.3,6.65,103.75284158180126,4.0,1,0.629,6
NEWBY,C LM,3040.5,50.21,1.6,5.7,103.2761405761398,4.1,1,0.618,6
NEWBY,C LM,3041.0,50.4,2.0,5.5,101.39113857366787,4.1,1,0.607,6
NEWBY,C LM,3041.5,50.99,3.1,5.75,97.27472237769658,4.2,1,0.596,6
NEWBY,C LM,3042.0,49.18,3.4,6.6,88.30799004185621,4.2,1,0.584,6
NEWBY,C LM,3042.5,48.64,4.1,6.85,75.85775750291836,4.1,1,0.573,6
NEWBY,C LM,3043.0,47.11,3.9,7.25,65.76578373554203,4.0,1,0.562,6
NEWBY,C LM,3043.5,48.61,2.9,7.85,59.97910762555096,3.9,1,0.551,6
NEWBY,C LM,3044.0,55.32,3.0,8.3,59.70352865838365,3.9,1,0.539,4
NEWBY,C LM,3044.5,60.5,4.2,9.0,65.16283940608427,3.9,1,0.528,4
NEWBY,C LM,3045.0,69.16,6.3,9.45,75.50922276654337,4.0,1,0.517,6
NEWBY,C LM,3045.5,77.53,6.6,8.0,90.78205301781857,4.2,1,0.506,6
